,AMOUNT_REQ,CASE_ID,time:timestamp,Categorical
4781,6500,190363,2011-12-01 10:33:17.590000+01:00,Placeholder
4782,18000,190366,2011-12-01 10:34:11.581000+01:00,Placeholder
4783,8000,190369,2011-12-01 10:35:49.337000+01:00,Placeholder
4784,20000,190372,2011-12-01 10:41:07.337000+01:00,Placeholder
4785,3500,190375,2011-12-01 10:54:13.853000+01:00,Placeholder
4786,20300,190378,2011-12-01 11:17:56.659000+01:00,Placeholder
4787,17500,190381,2011-12-01 11:18:20.426000+01:00,Placeholder
4788,53000,190384,2011-12-01 11:25:53.957000+01:00,Placeholder
4789,5000,190387,2011-12-01 11:26:37.149000+01:00,Placeholder
4790,15000,190393,2011-12-01 11:46:02.195000+01:00,Placeholder
4791,7800,190396,2011-12-01 11:47:38.263000+01:00,Placeholder
4792,7000,190399,2011-12-01 11:51:49.550000+01:00,Placeholder
4793,13200,190405,2011-12-01 12:01:20.508000+01:00,Placeholder
4794,25000,190408,2011-12-01 12:12:47.295000+01:00,Placeholder
4795,8000,190411,2011-12-01 12:15:35.510000+01:00,Placeholder
4796,25000,190414,2011-12-01 12:21:09.496000+01:00,Placeholder
4797,5000,190417,2011-12-01 12:27:02.500000+01:00,Placeholder
4798,5000,190420,2011-12-01 12:36:10.087000+01:00,Placeholder
4799,10000,190426,2011-12-01 12:49:22.836000+01:00,Placeholder
4800,6950,190429,2011-12-01 12:58:06.631000+01:00,Placeholder
4801,15000,190432,2011-12-01 12:59:09.947000+01:00,Placeholder
4802,5000,190435,2011-12-01 13:06:11.801000+01:00,Placeholder
4803,5000,190438,2011-12-01 13:30:38.130000+01:00,Placeholder
4804,10000,190441,2011-12-01 13:33:13.631000+01:00,Placeholder
4805,20000,190444,2011-12-01 13:44:53.449000+01:00,Placeholder
4806,5000,190447,2011-12-01 13:46:19.074000+01:00,Placeholder
4807,10000,190450,2011-12-01 13:47:36.021000+01:00,Placeholder
4808,30000,190453,2011-12-01 13:52:40.928000+01:00,Placeholder
4809,400,190456,2011-12-01 13:54:45.818000+01:00,Placeholder
4810,15000,190459,2011-12-01 13:59:19.970000+01:00,Placeholder
4811,7000,190465,2011-12-01 14:24:11.898000+01:00,Placeholder
4812,9000,190468,2011-12-01 14:25:17.106000+01:00,Placeholder
4813,27500,190474,2011-12-01 14:40:44.493000+01:00,Placeholder
4814,50000,190477,2011-12-01 14:45:52.637000+01:00,Placeholder
4815,6000,190480,2011-12-01 14:47:53.708000+01:00,Placeholder
4816,50000,190483,2011-12-01 14:51:08.664000+01:00,Placeholder
4817,5000,190486,2011-12-01 14:54:38.272000+01:00,Placeholder
4818,9000,190489,2011-12-01 14:57:51.423000+01:00,Placeholder
4819,5000,190492,2011-12-01 15:01:59.393000+01:00,Placeholder
4820,15000,190495,2011-12-01 15:06:23.007000+01:00,Placeholder
4821,500,190498,2011-12-01 15:07:36.833000+01:00,Placeholder
4822,8000,190501,2011-12-01 15:10:06.447000+01:00,Placeholder
4823,46000,190504,2011-12-01 15:10:54.076000+01:00,Placeholder
4824,20000,190507,2011-12-01 15:13:06.853000+01:00,Placeholder
4825,6950,190510,2011-12-01 15:15:33.751000+01:00,Placeholder
4826,3000,190513,2011-12-01 15:33:14.342000+01:00,Placeholder
4827,50000,190516,2011-12-01 15:33:53.975000+01:00,Placeholder
4828,6000,190519,2011-12-01 15:53:30.044000+01:00,Placeholder
4829,7500,190525,2011-12-01 16:29:11.563000+01:00,Placeholder
4830,7500,190531,2011-12-01 16:36:20.362000+01:00,Placeholder
4831,10000,190534,2011-12-01 16:38:53.579000+01:00,Placeholder
4832,5000,190537,2011-12-01 16:39:47.055000+01:00,Placeholder
4833,25000,190540,2011-12-01 17:06:39.045000+01:00,Placeholder
4834,25000,190546,2011-12-01 17:39:34.077000+01:00,Placeholder
4835,4000,190549,2011-12-01 17:52:48.502000+01:00,Placeholder
4836,5000,190552,2011-12-01 18:34:27.024000+01:00,Placeholder
4837,7112,190555,2011-12-01 18:42:55.037000+01:00,Placeholder
4838,10000,190558,2011-12-01 18:50:19.662000+01:00,Placeholder
4839,5000,190561,2011-12-01 19:03:31.142000+01:00,Placeholder
4840,15000,190564,2011-12-01 19:12:57.548000+01:00,Placeholder
4841,5000,190570,2011-12-01 19:30:52.328000+01:00,Placeholder
4842,7500,190573,2011-12-01 19:37:20.419000+01:00,Placeholder
4843,2500,190576,2011-12-01 19:42:55.327000+01:00,Placeholder
4844,30000,190579,2011-12-01 19:47:25.527000+01:00,Placeholder
4845,4000,190582,2011-12-01 19:47:43.982000+01:00,Placeholder
4846,7500,190588,2011-12-01 20:31:38.541000+01:00,Placeholder
4847,8000,190594,2011-12-01 20:44:34.080000+01:00,Placeholder
4848,5000,190597,2011-12-01 21:00:22.496000+01:00,Placeholder
4849,10000,190603,2011-12-01 21:32:49.278000+01:00,Placeholder
4850,10000,190606,2011-12-01 21:36:07.200000+01:00,Placeholder
4851,5000,190609,2011-12-01 21:59:47.327000+01:00,Placeholder
4852,10500,190612,2011-12-01 22:01:49.658000+01:00,Placeholder
4853,6000,190615,2011-12-01 22:18:35.086000+01:00,Placeholder
4854,5000,190618,2011-12-01 22:39:11.774000+01:00,Placeholder
4855,1500,190621,2011-12-01 22:43:34.843000+01:00,Placeholder
4856,10000,190630,2011-12-01 23:08:33.733000+01:00,Placeholder
4857,6000,190633,2011-12-01 23:28:25.505000+01:00,Placeholder
4858,2500,190636,2011-12-01 23:37:43.674000+01:00,Placeholder
4859,3000,190639,2011-12-01 23:51:08.253000+01:00,Placeholder
4860,23112,190642,2011-12-02 01:03:03.541000+01:00,Placeholder
4861,7500,190645,2011-12-02 01:43:12.209000+01:00,Placeholder
4862,45000,190648,2011-12-02 04:11:41.553000+01:00,Placeholder
4863,8000,190659,2011-12-02 08:27:37.175000+01:00,Placeholder
4864,9500,190662,2011-12-02 08:41:54.071000+01:00,Placeholder
4865,5000,190665,2011-12-02 09:09:35.685000+01:00,Placeholder
4866,6000,190668,2011-12-02 09:20:56.097000+01:00,Placeholder
4867,12500,190671,2011-12-02 09:42:49.257000+01:00,Placeholder
4868,5000,190674,2011-12-02 09:51:18.403000+01:00,Placeholder
4869,2500,190677,2011-12-02 09:54:06.891000+01:00,Placeholder
4870,5000,190680,2011-12-02 10:07:43.004000+01:00,Placeholder
4871,6000,190683,2011-12-02 10:20:27.051000+01:00,Placeholder
4872,15000,190686,2011-12-02 10:24:23.597000+01:00,Placeholder
4873,8100,190689,2011-12-02 10:41:36.579000+01:00,Placeholder
4874,5000,190692,2011-12-02 10:43:35.705000+01:00,Placeholder
4875,13000,190695,2011-12-02 10:49:00.822000+01:00,Placeholder
4876,2000,190698,2011-12-02 10:51:29.037000+01:00,Placeholder
4877,500,190704,2011-12-02 11:28:49.856000+01:00,Placeholder
4878,10000,190710,2011-12-02 11:42:44.407000+01:00,Placeholder
4879,5000,190713,2011-12-02 12:03:25.999000+01:00,Placeholder
4880,3000,190716,2011-12-02 12:08:11.694000+01:00,Placeholder
4881,7000,190722,2011-12-02 12:47:47.860000+01:00,Placeholder
4882,5000,190725,2011-12-02 12:50:44.302000+01:00,Placeholder
4883,7500,190728,2011-12-02 13:06:20.306000+01:00,Placeholder
4884,15000,190731,2011-12-02 13:23:36.717000+01:00,Placeholder
4885,37500,190737,2011-12-02 14:07:11.343000+01:00,Placeholder
4886,6000,190740,2011-12-02 14:14:28.139000+01:00,Placeholder
4887,5000,190743,2011-12-02 14:23:34.310000+01:00,Placeholder
4888,25000,190746,2011-12-02 14:24:13.240000+01:00,Placeholder
4889,5000,190749,2011-12-02 14:24:46.931000+01:00,Placeholder
4890,10000,190755,2011-12-02 14:42:20.067000+01:00,Placeholder
4891,15000,190761,2011-12-02 15:08:19.326000+01:00,Placeholder
4892,1000,190764,2011-12-02 15:09:18.181000+01:00,Placeholder
4893,5000,190767,2011-12-02 15:11:15.970000+01:00,Placeholder
4894,20000,190770,2011-12-02 15:28:43.974000+01:00,Placeholder
4895,30000,190776,2011-12-02 15:47:26.308000+01:00,Placeholder
4896,15000,190779,2011-12-02 15:51:46.891000+01:00,Placeholder
4897,5000,190782,2011-12-02 15:57:29.072000+01:00,Placeholder
4898,5001,190788,2011-12-02 16:25:45.954000+01:00,Placeholder
4899,30000,190791,2011-12-02 16:37:08.508000+01:00,Placeholder
4900,5000,190794,2011-12-02 16:42:34.688000+01:00,Placeholder
4901,30000,190797,2011-12-02 17:00:21.501000+01:00,Placeholder
4902,1000,190800,2011-12-02 17:03:32.177000+01:00,Placeholder
4903,6000,190803,2011-12-02 17:09:41.458000+01:00,Placeholder
4904,8500,190809,2011-12-02 17:24:27.251000+01:00,Placeholder
4905,2500,190812,2011-12-02 17:49:37.228000+01:00,Placeholder
4906,3500,190818,2011-12-02 18:33:31.548000+01:00,Placeholder
4907,36350,190821,2011-12-02 18:57:39.904000+01:00,Placeholder
4908,25000,190824,2011-12-02 19:10:57.345000+01:00,Placeholder
4909,10000,190827,2011-12-02 20:04:55.523000+01:00,Placeholder
4910,6500,190833,2011-12-02 20:28:56.742000+01:00,Placeholder
4911,30000,190836,2011-12-02 21:20:45.718000+01:00,Placeholder
4912,32000,190839,2011-12-02 21:40:22.676000+01:00,Placeholder
4913,10000,190845,2011-12-02 23:18:56.567000+01:00,Placeholder
4914,12000,190848,2011-12-02 23:46:02.426000+01:00,Placeholder
4915,5000,190851,2011-12-03 00:06:30.429000+01:00,Placeholder
4916,2500,190854,2011-12-03 00:12:58.201000+01:00,Placeholder
4917,2300,190860,2011-12-03 01:16:29.874000+01:00,Placeholder
4918,5000,190863,2011-12-03 01:24:27.848000+01:00,Placeholder
4919,22500,190866,2011-12-03 02:08:06.627000+01:00,Placeholder
4920,6000,190869,2011-12-03 07:23:56.487000+01:00,Placeholder
4921,25000,190872,2011-12-03 07:37:43.562000+01:00,Placeholder
4922,35035,190875,2011-12-03 08:43:45.112000+01:00,Placeholder
4923,8000,190881,2011-12-03 10:13:46.789000+01:00,Placeholder
4924,12500,190884,2011-12-03 10:42:58.210000+01:00,Placeholder
4925,5000,190887,2011-12-03 10:43:20.663000+01:00,Placeholder
4926,2000,190890,2011-12-03 10:48:10.571000+01:00,Placeholder
4927,12000,190893,2011-12-03 10:51:58.316000+01:00,Placeholder
4928,8000,190896,2011-12-03 10:59:48.686000+01:00,Placeholder
4929,10000,190899,2011-12-03 11:03:08.790000+01:00,Placeholder
4930,18000,190902,2011-12-03 11:44:44.063000+01:00,Placeholder
4931,18000,190908,2011-12-03 11:49:36.681000+01:00,Placeholder
4932,15000,190911,2011-12-03 11:54:40.988000+01:00,Placeholder
4933,20000,190914,2011-12-03 11:57:55.916000+01:00,Placeholder
4934,7000,190917,2011-12-03 12:14:54.496000+01:00,Placeholder
4935,22000,190920,2011-12-03 12:19:32.671000+01:00,Placeholder
4936,5500,190926,2011-12-03 12:33:35.914000+01:00,Placeholder
4937,12000,190929,2011-12-03 12:43:53.026000+01:00,Placeholder
4938,6000,190932,2011-12-03 13:21:57.971000+01:00,Placeholder
4939,50000,190935,2011-12-03 13:25:34.144000+01:00,Placeholder
4940,3000,190941,2011-12-03 13:47:27.312000+01:00,Placeholder
4941,8000,190944,2011-12-03 13:55:17.069000+01:00,Placeholder
4942,10000,190947,2011-12-03 14:31:12.264000+01:00,Placeholder
4943,7500,190950,2011-12-03 14:58:53.997000+01:00,Placeholder
4944,8000,190953,2011-12-03 14:59:27.187000+01:00,Placeholder
4945,2000,190959,2011-12-03 15:23:04.452000+01:00,Placeholder
4946,18000,190968,2011-12-03 15:34:54.834000+01:00,Placeholder
4947,7500,190971,2011-12-03 15:46:42.412000+01:00,Placeholder
4948,5000,190974,2011-12-03 15:53:04.097000+01:00,Placeholder
4949,30000,190980,2011-12-03 16:09:52.233000+01:00,Placeholder
4950,6500,190983,2011-12-03 16:31:28.660000+01:00,Placeholder
4951,7500,190986,2011-12-03 16:34:02.846000+01:00,Placeholder
4952,10500,190989,2011-12-03 16:48:26.804000+01:00,Placeholder
4953,10000,190992,2011-12-03 16:49:11.538000+01:00,Placeholder
4954,10500,190995,2011-12-03 16:50:18.577000+01:00,Placeholder
4955,1000,190998,2011-12-03 16:51:18.479000+01:00,Placeholder
4956,1000,191001,2011-12-03 18:38:41.192000+01:00,Placeholder
4957,17500,191004,2011-12-03 18:42:28.659000+01:00,Placeholder
4958,7500,191007,2011-12-03 18:42:29.562000+01:00,Placeholder
4959,7500,191010,2011-12-03 18:49:36.656000+01:00,Placeholder
4960,8000,191013,2011-12-03 19:12:33.364000+01:00,Placeholder
4961,5000,191016,2011-12-03 19:21:54.416000+01:00,Placeholder
4962,7000,191019,2011-12-03 19:43:16.617000+01:00,Placeholder
4963,25000,191022,2011-12-03 20:03:06.997000+01:00,Placeholder
4964,18000,191025,2011-12-03 20:03:27.303000+01:00,Placeholder
4965,10000,191028,2011-12-03 20:22:28.785000+01:00,Placeholder
4966,10000,191031,2011-12-03 20:39:19.579000+01:00,Placeholder
4967,9000,191034,2011-12-03 20:54:01.263000+01:00,Placeholder
4968,10000,191037,2011-12-03 21:14:55.021000+01:00,Placeholder
4969,7500,191040,2011-12-03 22:15:23.924000+01:00,Placeholder
4970,5000,191046,2011-12-03 22:42:42.700000+01:00,Placeholder
4971,15000,191049,2011-12-03 22:50:36.973000+01:00,Placeholder
4972,7000,191055,2011-12-03 23:22:54.680000+01:00,Placeholder
4973,11000,191058,2011-12-03 23:25:15.590000+01:00,Placeholder
4974,6000,191061,2011-12-04 07:33:01.509000+01:00,Placeholder
4975,50000,191067,2011-12-04 09:31:30.925000+01:00,Placeholder
4976,15000,191070,2011-12-04 10:17:38.931000+01:00,Placeholder
4977,50000,191073,2011-12-04 10:32:49.261000+01:00,Placeholder
4978,35000,191076,2011-12-04 10:58:04.315000+01:00,Placeholder
4979,18000,191079,2011-12-04 11:01:17.701000+01:00,Placeholder
4980,50000,191082,2011-12-04 11:01:44.071000+01:00,Placeholder
4981,2000,191088,2011-12-04 11:50:35.110000+01:00,Placeholder
4982,20000,191091,2011-12-04 12:17:32.887000+01:00,Placeholder
4983,10000,191094,2011-12-04 12:23:06.151000+01:00,Placeholder
4984,5000,191097,2011-12-04 12:32:16.084000+01:00,Placeholder
4985,11000,191100,2011-12-04 13:42:39.027000+01:00,Placeholder
4986,15000,191103,2011-12-04 13:55:43.741000+01:00,Placeholder
4987,3000,191109,2011-12-04 14:17:27.019000+01:00,Placeholder
4988,5000,191112,2011-12-04 14:36:35.736000+01:00,Placeholder
4989,15000,191115,2011-12-04 15:45:32.078000+01:00,Placeholder
4990,8000,191118,2011-12-04 16:13:53.053000+01:00,Placeholder
4991,7000,191121,2011-12-04 16:17:51.625000+01:00,Placeholder
4992,20000,191124,2011-12-04 16:35:54.248000+01:00,Placeholder
4993,1000,191127,2011-12-04 17:27:33.941000+01:00,Placeholder
4994,10000,191130,2011-12-04 17:45:39.507000+01:00,Placeholder
4995,5000,191133,2011-12-04 17:53:43.371000+01:00,Placeholder
4996,40000,191136,2011-12-04 18:20:24.905000+01:00,Placeholder
4997,20000,191139,2011-12-04 18:26:53.726000+01:00,Placeholder
4998,20000,191142,2011-12-04 18:31:59.493000+01:00,Placeholder
4999,25000,191145,2011-12-04 18:37:15.552000+01:00,Placeholder
5000,4000,191148,2011-12-04 18:38:50.644000+01:00,Placeholder
5001,5000,191151,2011-12-04 18:53:57.790000+01:00,Placeholder
5002,20000,191154,2011-12-04 19:04:08.036000+01:00,Placeholder
5003,1000,191157,2011-12-04 19:07:24.488000+01:00,Placeholder
5004,5000,191160,2011-12-04 19:10:13.053000+01:00,Placeholder
5005,5000,191163,2011-12-04 19:58:13.864000+01:00,Placeholder
5006,10000,191166,2011-12-04 20:05:21.189000+01:00,Placeholder
5007,6000,191169,2011-12-04 20:11:25.499000+01:00,Placeholder
5008,10000,191172,2011-12-04 20:23:02.873000+01:00,Placeholder
5009,10000,191175,2011-12-04 20:28:17.448000+01:00,Placeholder
5010,5000,191178,2011-12-04 20:30:35.228000+01:00,Placeholder
5011,10000,191181,2011-12-04 20:44:24.717000+01:00,Placeholder
5012,5000,191184,2011-12-04 20:55:45.492000+01:00,Placeholder
5013,1500,191190,2011-12-04 21:06:59.356000+01:00,Placeholder
5014,7000,191193,2011-12-04 21:07:24.492000+01:00,Placeholder
5015,20000,191196,2011-12-04 21:07:41.778000+01:00,Placeholder
5016,9000,191199,2011-12-04 21:22:25.806000+01:00,Placeholder
5017,5000,191202,2011-12-04 21:39:23.371000+01:00,Placeholder
5018,8000,191208,2011-12-04 22:29:47.271000+01:00,Placeholder
5019,5000,191214,2011-12-04 23:16:04.849000+01:00,Placeholder
5020,5612,191217,2011-12-04 23:19:42.047000+01:00,Placeholder
5021,2000,191220,2011-12-04 23:40:32.973000+01:00,Placeholder
5022,10000,191223,2011-12-05 00:53:09.746000+01:00,Placeholder
5023,10000,191226,2011-12-05 04:32:11.518000+01:00,Placeholder
5024,5000,191239,2011-12-05 07:55:50.228000+01:00,Placeholder
5025,8000,191242,2011-12-05 08:16:27.121000+01:00,Placeholder
5026,20000,191248,2011-12-05 08:38:58.115000+01:00,Placeholder
5027,500,191251,2011-12-05 09:08:40.059000+01:00,Placeholder
5028,1500,191254,2011-12-05 09:17:03.348000+01:00,Placeholder
5029,9500,191257,2011-12-05 09:19:55.632000+01:00,Placeholder
5030,275,191260,2011-12-05 09:28:32.413000+01:00,Placeholder
5031,17000,191263,2011-12-05 09:35:06.782000+01:00,Placeholder
5032,5000,191269,2011-12-05 10:24:45.016000+01:00,Placeholder
5033,5000,191272,2011-12-05 10:27:24.064000+01:00,Placeholder
5034,30000,191275,2011-12-05 10:39:24.250000+01:00,Placeholder
5035,7000,191278,2011-12-05 10:40:59.269000+01:00,Placeholder
5036,6500,191281,2011-12-05 10:47:23.421000+01:00,Placeholder
5037,6000,191284,2011-12-05 10:57:23.458000+01:00,Placeholder
5038,14000,191287,2011-12-05 11:17:29.644000+01:00,Placeholder
5039,5000,191293,2011-12-05 11:30:33.392000+01:00,Placeholder
5040,40000,191296,2011-12-05 11:32:43.220000+01:00,Placeholder
5041,38000,191299,2011-12-05 11:38:44.064000+01:00,Placeholder
5042,7500,191302,2011-12-05 11:41:43.021000+01:00,Placeholder
5043,7500,191305,2011-12-05 11:47:28.989000+01:00,Placeholder
5044,1500,191308,2011-12-05 11:48:09.086000+01:00,Placeholder
5045,22000,191311,2011-12-05 11:54:59.662000+01:00,Placeholder
5046,2500,191314,2011-12-05 12:08:36.099000+01:00,Placeholder
5047,35000,191317,2011-12-05 12:11:00.273000+01:00,Placeholder
5048,13500,191320,2011-12-05 12:22:02.077000+01:00,Placeholder
5049,6500,191323,2011-12-05 12:28:19.344000+01:00,Placeholder
5050,16000,191326,2011-12-05 12:29:49.441000+01:00,Placeholder
5051,200,191329,2011-12-05 12:41:32.790000+01:00,Placeholder
5052,6000,191332,2011-12-05 12:50:09.377000+01:00,Placeholder
5053,5000,191335,2011-12-05 13:02:50.797000+01:00,Placeholder
5054,12000,191338,2011-12-05 13:22:30.438000+01:00,Placeholder
5055,23000,191341,2011-12-05 13:23:35.899000+01:00,Placeholder
5056,5000,191344,2011-12-05 13:35:56.395000+01:00,Placeholder
5057,50000,191347,2011-12-05 13:42:21.099000+01:00,Placeholder
5058,10000,191350,2011-12-05 13:59:40.119000+01:00,Placeholder
5059,20000,191353,2011-12-05 14:09:18.220000+01:00,Placeholder
5060,28000,191356,2011-12-05 14:17:17.628000+01:00,Placeholder
5061,1000,191359,2011-12-05 14:22:37.498000+01:00,Placeholder
5062,12000,191365,2011-12-05 14:31:50.370000+01:00,Placeholder
5063,2000,191368,2011-12-05 14:35:49.984000+01:00,Placeholder
5064,10000,191371,2011-12-05 14:44:49.164000+01:00,Placeholder
5065,5000,191377,2011-12-05 14:51:33.203000+01:00,Placeholder
5066,15000,191380,2011-12-05 15:08:45.183000+01:00,Placeholder
5067,5000,191383,2011-12-05 15:26:53.158000+01:00,Placeholder
5068,5000,191386,2011-12-05 15:31:18.836000+01:00,Placeholder
5069,10000,191389,2011-12-05 15:33:52.787000+01:00,Placeholder
5070,5000,191395,2011-12-05 15:39:25.657000+01:00,Placeholder
5071,5000,191398,2011-12-05 15:44:00.111000+01:00,Placeholder
5072,10000,191401,2011-12-05 15:47:11.059000+01:00,Placeholder
5073,5000,191404,2011-12-05 15:49:10.853000+01:00,Placeholder
5074,10500,191407,2011-12-05 15:51:14.300000+01:00,Placeholder
5075,20000,191410,2011-12-05 16:07:40.452000+01:00,Placeholder
5076,16000,191416,2011-12-05 16:31:40.772000+01:00,Placeholder
5077,50000,191419,2011-12-05 16:32:04.827000+01:00,Placeholder
5078,3000,191422,2011-12-05 16:36:03.545000+01:00,Placeholder
5079,7500,191425,2011-12-05 16:36:07.967000+01:00,Placeholder
5080,7500,191428,2011-12-05 16:38:30.027000+01:00,Placeholder
5081,12500,191431,2011-12-05 16:50:25.056000+01:00,Placeholder
5082,10000,191434,2011-12-05 17:00:53.752000+01:00,Placeholder
5083,2200,191437,2011-12-05 17:10:27.174000+01:00,Placeholder
5084,2500,191440,2011-12-05 17:10:47.265000+01:00,Placeholder
5085,5000,191443,2011-12-05 17:16:40.125000+01:00,Placeholder
5086,5000,191446,2011-12-05 17:35:59.017000+01:00,Placeholder
5087,3000,191449,2011-12-05 17:39:37.090000+01:00,Placeholder
5088,50000,191452,2011-12-05 17:42:58.442000+01:00,Placeholder
5089,10000,191455,2011-12-05 18:00:24.442000+01:00,Placeholder
5090,3000,191458,2011-12-05 18:04:25.919000+01:00,Placeholder
5091,14250,191461,2011-12-05 18:13:51.771000+01:00,Placeholder
5092,25000,191464,2011-12-05 18:29:14.613000+01:00,Placeholder
5093,20000,191470,2011-12-05 19:19:20.991000+01:00,Placeholder
5094,5000,191473,2011-12-05 19:20:24.553000+01:00,Placeholder
5095,6000,191476,2011-12-05 19:21:32.954000+01:00,Placeholder
5096,7500,191479,2011-12-05 19:22:31.310000+01:00,Placeholder
5097,18000,191482,2011-12-05 19:25:47.343000+01:00,Placeholder
5098,20000,191485,2011-12-05 19:31:59.151000+01:00,Placeholder
5099,15000,191488,2011-12-05 19:34:18.897000+01:00,Placeholder
5100,25000,191500,2011-12-05 20:00:45.706000+01:00,Placeholder
5101,2500,191503,2011-12-05 20:20:34.791000+01:00,Placeholder
5102,10000,191506,2011-12-05 20:26:07.548000+01:00,Placeholder
5103,5969,191509,2011-12-05 20:31:00.582000+01:00,Placeholder
5104,5000,191518,2011-12-05 20:37:42.596000+01:00,Placeholder
5105,37500,191521,2011-12-05 20:41:35.162000+01:00,Placeholder
5106,3000,191527,2011-12-05 20:46:53.226000+01:00,Placeholder
5107,9000,191530,2011-12-05 20:53:30.841000+01:00,Placeholder
5108,7500,191536,2011-12-05 20:59:30.717000+01:00,Placeholder
5109,10000,191539,2011-12-05 21:09:11.051000+01:00,Placeholder
5110,6000,191542,2011-12-05 21:24:26.067000+01:00,Placeholder
5111,50000,191545,2011-12-05 21:26:01.100000+01:00,Placeholder
5112,3500,191548,2011-12-05 21:30:53.835000+01:00,Placeholder
5113,25000,191551,2011-12-05 21:34:52.487000+01:00,Placeholder
5114,8000,191554,2011-12-05 21:37:42.144000+01:00,Placeholder
5115,15000,191557,2011-12-05 21:45:55.828000+01:00,Placeholder
5116,6000,191560,2011-12-05 21:53:59.329000+01:00,Placeholder
5117,5000,191563,2011-12-05 22:27:54.158000+01:00,Placeholder
5118,9057,191569,2011-12-05 23:08:56.703000+01:00,Placeholder
5119,7050,191572,2011-12-05 23:12:29.431000+01:00,Placeholder
5120,7500,191575,2011-12-05 23:32:21.698000+01:00,Placeholder
5121,2000,191578,2011-12-06 00:05:56.426000+01:00,Placeholder
5122,12000,191581,2011-12-06 00:28:31.827000+01:00,Placeholder
5123,2000,191584,2011-12-06 00:59:03.895000+01:00,Placeholder
5124,10000,191587,2011-12-06 01:54:15.592000+01:00,Placeholder
5125,10000,191599,2011-12-06 07:43:33.197000+01:00,Placeholder
5126,10000,191602,2011-12-06 08:30:46.012000+01:00,Placeholder
5127,5000,191605,2011-12-06 09:27:27.834000+01:00,Placeholder
5128,30000,191608,2011-12-06 10:00:25.324000+01:00,Placeholder
5129,12000,191611,2011-12-06 10:12:21.131000+01:00,Placeholder
5130,2500,191614,2011-12-06 10:14:58.339000+01:00,Placeholder
5131,16000,191617,2011-12-06 10:39:04.706000+01:00,Placeholder
5132,2500,191623,2011-12-06 11:06:11.522000+01:00,Placeholder
5133,15000,191626,2011-12-06 11:36:17.830000+01:00,Placeholder
5134,2000,191629,2011-12-06 12:04:54.629000+01:00,Placeholder
5135,7500,191632,2011-12-06 12:07:23.070000+01:00,Placeholder
5136,15000,191635,2011-12-06 12:22:05.793000+01:00,Placeholder
5137,10000,191638,2011-12-06 12:22:22.433000+01:00,Placeholder
5138,12000,191641,2011-12-06 12:29:36.342000+01:00,Placeholder
5139,15000,191647,2011-12-06 12:36:01.590000+01:00,Placeholder
5140,7500,191650,2011-12-06 12:36:44.810000+01:00,Placeholder
5141,1500,191653,2011-12-06 12:51:31.225000+01:00,Placeholder
5142,15000,191656,2011-12-06 12:59:40.416000+01:00,Placeholder
5143,2500,191659,2011-12-06 13:02:54.389000+01:00,Placeholder
5144,5000,191662,2011-12-06 13:06:59.795000+01:00,Placeholder
5145,5000,191665,2011-12-06 13:45:48.860000+01:00,Placeholder
5146,5000,191668,2011-12-06 13:48:59.334000+01:00,Placeholder
5147,5000,191671,2011-12-06 13:54:41.817000+01:00,Placeholder
5148,15000,191674,2011-12-06 14:16:49.930000+01:00,Placeholder
5149,10000,191677,2011-12-06 14:36:43.569000+01:00,Placeholder
5150,15000,191686,2011-12-06 15:09:04.517000+01:00,Placeholder
5151,5000,191689,2011-12-06 15:14:29.527000+01:00,Placeholder
5152,20000,191692,2011-12-06 15:39:40.702000+01:00,Placeholder
5153,10000,191695,2011-12-06 15:53:51.212000+01:00,Placeholder
5154,8500,191698,2011-12-06 16:07:49.328000+01:00,Placeholder
5155,5000,191701,2011-12-06 16:11:50.870000+01:00,Placeholder
5156,10000,191704,2011-12-06 16:29:22.410000+01:00,Placeholder
5157,47000,191707,2011-12-06 16:37:55.236000+01:00,Placeholder
5158,5000,191710,2011-12-06 17:15:49.744000+01:00,Placeholder
5159,2600,191713,2011-12-06 17:16:24.079000+01:00,Placeholder
5160,8000,191716,2011-12-06 17:30:12.614000+01:00,Placeholder
5161,15000,191725,2011-12-06 18:13:06.501000+01:00,Placeholder
5162,1000,191728,2011-12-06 18:13:48.700000+01:00,Placeholder
5163,20000,191731,2011-12-06 18:51:47.856000+01:00,Placeholder
5164,10000,191734,2011-12-06 19:08:14.749000+01:00,Placeholder
5165,14500,191740,2011-12-06 19:40:15.489000+01:00,Placeholder
5166,6000,191743,2011-12-06 19:44:24.450000+01:00,Placeholder
5167,33500,191746,2011-12-06 19:52:20.955000+01:00,Placeholder
5168,20000,191749,2011-12-06 19:58:17.611000+01:00,Placeholder
5169,5000,191752,2011-12-06 20:18:04.940000+01:00,Placeholder
5170,3000,191755,2011-12-06 20:40:02.568000+01:00,Placeholder
5171,7000,191758,2011-12-06 20:48:44.993000+01:00,Placeholder
5172,20000,191764,2011-12-06 21:01:29.981000+01:00,Placeholder
5173,10000,191773,2011-12-06 21:16:20.572000+01:00,Placeholder
5174,15000,191776,2011-12-06 21:33:32.723000+01:00,Placeholder
5175,5000,191779,2011-12-06 21:35:15.393000+01:00,Placeholder
5176,31000,191782,2011-12-06 21:41:00.669000+01:00,Placeholder
5177,1000,191785,2011-12-06 21:41:01.456000+01:00,Placeholder
5178,8000,191788,2011-12-06 21:47:18.154000+01:00,Placeholder
5179,10000,191791,2011-12-06 22:00:40.958000+01:00,Placeholder
