RequestedAmount,LoanGoal,ApplicationType,CASE_ID,time:timestamp
8000.0,Existing loan takeover,New credit,2123005105,2016-08-25 09:34:02.263000+00:00
10000.0,Home improvement,New credit,1982391656,2016-08-25 09:34:32.747000+00:00
15000.0,Car,New credit,1968028154,2016-08-25 09:34:43.816000+00:00
5000.0,Home improvement,New credit,1606677659,2016-08-25 09:34:48.294000+00:00
5000.0,"Other, see explanation",New credit,684151184,2016-08-25 09:34:49.388000+00:00
22500.0,Unknown,New credit,1252849665,2016-08-25 09:59:31.356000+00:00
25000.0,Home improvement,New credit,1401670101,2016-08-25 10:05:23.303000+00:00
15000.0,Existing loan takeover,New credit,702025577,2016-08-25 10:17:30.801000+00:00
6500.0,Car,New credit,1051823047,2016-08-25 10:17:54.976000+00:00
20000.0,Extra spending limit,Limit raise,1818763604,2016-08-25 10:19:38.282000+00:00
17250.0,Home improvement,Limit raise,708803408,2016-08-25 10:25:40.859000+00:00
75000.0,Home improvement,New credit,1089786433,2016-08-25 10:33:52.392000+00:00
15000.0,Home improvement,New credit,1348885388,2016-08-25 10:48:25.813000+00:00
0.0,Unknown,Limit raise,1673275184,2016-08-25 10:48:35.731000+00:00
3000.0,"Other, see explanation",New credit,1093539525,2016-08-25 11:02:39.759000+00:00
12500.0,Existing loan takeover,New credit,1523180723,2016-08-25 11:15:07.544000+00:00
15000.0,"Other, see explanation",New credit,1090494093,2016-08-25 11:16:52.602000+00:00
5000.0,Car,New credit,588974536,2016-08-25 11:24:25.688000+00:00
25000.0,Home improvement,Limit raise,1235452194,2016-08-25 11:28:39.628000+00:00
31400.0,Home improvement,New credit,54222699,2016-08-25 11:52:06.045000+00:00
7500.0,Home improvement,New credit,691577864,2016-08-25 12:02:24.273000+00:00
10000.0,Not speficied,New credit,583595029,2016-08-25 12:15:04.642000+00:00
23750.0,Existing loan takeover,New credit,908080813,2016-08-25 12:21:13.751000+00:00
5000.0,Extra spending limit,New credit,276983363,2016-08-25 12:23:39.574000+00:00
10000.0,Home improvement,New credit,421123534,2016-08-25 12:28:04.026000+00:00
15000.0,Existing loan takeover,New credit,770746649,2016-08-25 12:29:18.875000+00:00
16000.0,Not speficied,New credit,1047503332,2016-08-25 12:35:01.150000+00:00
12500.0,Extra spending limit,Limit raise,857963863,2016-08-25 12:36:59.642000+00:00
17500.0,Car,New credit,2121853033,2016-08-25 12:40:24.741000+00:00
17000.0,"Other, see explanation",New credit,446638965,2016-08-25 12:48:30.964000+00:00
24000.0,Not speficied,New credit,768133720,2016-08-25 12:58:51.718000+00:00
50000.0,Home improvement,New credit,628812952,2016-08-25 12:59:34.359000+00:00
0.0,Home improvement,Limit raise,311809965,2016-08-25 13:04:16.773000+00:00
13000.0,Home improvement,New credit,1327029049,2016-08-25 13:14:22.545000+00:00
19500.0,Existing loan takeover,New credit,1450602472,2016-08-25 13:35:35.010000+00:00
20000.0,Car,New credit,1362016551,2016-08-25 13:37:47.452000+00:00
10000.0,"Other, see explanation",New credit,2095302847,2016-08-25 13:41:34.068000+00:00
42000.0,Remaining debt home,New credit,1769746148,2016-08-25 13:44:04.402000+00:00
20000.0,Car,New credit,515525098,2016-08-25 14:21:20.504000+00:00
0.0,Car,Limit raise,1813457526,2016-08-25 14:41:44.752000+00:00
15000.0,Car,New credit,1889143047,2016-08-25 14:42:14.538000+00:00
25000.0,Remaining debt home,New credit,1516451949,2016-08-25 14:42:40.318000+00:00
5000.0,Car,New credit,1950355058,2016-08-25 14:50:08.067000+00:00
10000.0,Car,New credit,1970637517,2016-08-25 16:02:17.557000+00:00
0.0,Unknown,New credit,1431961130,2016-08-25 16:20:37.590000+00:00
5000.0,Car,New credit,1396903396,2016-08-25 16:41:16.983000+00:00
25000.0,Car,New credit,638063372,2016-08-25 16:45:30.126000+00:00
25000.0,Caravan / Camper,New credit,448566806,2016-08-25 16:47:38.837000+00:00
10000.0,Extra spending limit,Limit raise,476669244,2016-08-25 17:20:00.545000+00:00
12500.0,Car,New credit,10985218,2016-08-25 17:58:52.466000+00:00
0.0,"Other, see explanation",Limit raise,1545822476,2016-08-25 18:12:06.369000+00:00
0.0,Unknown,Limit raise,2110373693,2016-08-25 18:22:46.572000+00:00
25000.0,Car,New credit,1181352932,2016-08-25 18:48:18.231000+00:00
9000.0,"Other, see explanation",New credit,323834896,2016-08-25 19:56:57.415000+00:00
30000.0,Car,New credit,1830266455,2016-08-25 19:59:37.122000+00:00
10000.0,Home improvement,New credit,380005410,2016-08-25 20:40:52.239000+00:00
15000.0,Home improvement,New credit,946448170,2016-08-25 21:13:11.557000+00:00
25000.0,Car,New credit,1578564148,2016-08-25 21:47:12.248000+00:00
21000.0,Existing loan takeover,New credit,1632068742,2016-08-25 21:47:30.704000+00:00
40000.0,Home improvement,New credit,418293974,2016-08-25 23:42:26.774000+00:00
5000.0,Car,New credit,330063928,2016-08-26 04:37:06.291000+00:00
30000.0,Car,New credit,655578777,2016-08-26 06:04:15.199000+00:00
5000.0,Car,New credit,1325128339,2016-08-26 06:22:08.617000+00:00
15000.0,Home improvement,New credit,1101767212,2016-08-26 06:25:51.090000+00:00
22500.0,Not speficied,New credit,1767214179,2016-08-26 06:27:18.813000+00:00
5000.0,Car,New credit,1747365230,2016-08-26 06:41:39.643000+00:00
0.0,Unknown,New credit,1831903360,2016-08-26 07:11:58.952000+00:00
17500.0,"Other, see explanation",New credit,2104928520,2016-08-26 07:13:50.274000+00:00
30000.0,Car,Limit raise,1250249721,2016-08-26 07:15:30.978000+00:00
60000.0,Existing loan takeover,New credit,1473444748,2016-08-26 07:16:51.344000+00:00
15000.0,Car,New credit,2037184992,2016-08-26 07:51:54.228000+00:00
5000.0,Car,New credit,1182809003,2016-08-26 07:55:20.314000+00:00
35000.0,"Other, see explanation",New credit,1876413877,2016-08-26 08:06:47.172000+00:00
55000.0,Existing loan takeover,New credit,511892202,2016-08-26 08:09:53.342000+00:00
15000.0,Home improvement,Limit raise,1463444664,2016-08-26 08:51:31.576000+00:00
0.0,Existing loan takeover,New credit,1366815086,2016-08-26 08:53:01.981000+00:00
5000.0,Motorcycle,New credit,1365141583,2016-08-26 09:03:23.063000+00:00
6000.0,"Other, see explanation",New credit,175654750,2016-08-26 09:15:08.558000+00:00
5000.0,Existing loan takeover,New credit,1768376088,2016-08-26 09:46:29.101000+00:00
8000.0,Not speficied,New credit,1190669233,2016-08-26 09:48:46.496000+00:00
25000.0,Car,Limit raise,1144404640,2016-08-26 09:49:33.755000+00:00
10000.0,Not speficied,New credit,1632351206,2016-08-26 10:22:50.104000+00:00
6000.0,Existing loan takeover,New credit,602588986,2016-08-26 10:39:05.932000+00:00
17000.0,Home improvement,Limit raise,70148612,2016-08-26 10:47:59.133000+00:00
0.0,Existing loan takeover,New credit,650133925,2016-08-26 10:53:20.676000+00:00
0.0,Unknown,New credit,1677642158,2016-08-26 11:19:22.890000+00:00
16000.0,"Other, see explanation",New credit,132943325,2016-08-26 11:29:29.837000+00:00
6000.0,Car,New credit,1593164638,2016-08-26 11:46:05.109000+00:00
0.0,Unknown,Limit raise,921755768,2016-08-26 12:14:02.318000+00:00
15000.0,Existing loan takeover,New credit,1006019928,2016-08-26 12:30:26.299000+00:00
18500.0,Home improvement,New credit,388300809,2016-08-26 12:30:49.330000+00:00
0.0,Home improvement,Limit raise,41644567,2016-08-26 12:41:30.039000+00:00
25000.0,Home improvement,Limit raise,1041331103,2016-08-26 12:43:19.700000+00:00
43000.0,Home improvement,New credit,573632045,2016-08-26 12:43:23.083000+00:00
18000.0,Existing loan takeover,New credit,1817060785,2016-08-26 12:47:30.468000+00:00
8000.0,Car,New credit,1474342117,2016-08-26 12:50:20.524000+00:00
15000.0,Home improvement,New credit,535652479,2016-08-26 12:54:02.097000+00:00
10000.0,Home improvement,New credit,28837634,2016-08-26 13:00:24.496000+00:00
0.0,Unknown,New credit,312298657,2016-08-26 13:03:15.536000+00:00
10000.0,Existing loan takeover,New credit,717602014,2016-08-26 13:25:07.393000+00:00
25000.0,Car,New credit,1657226114,2016-08-26 13:25:51.131000+00:00
35000.0,Remaining debt home,New credit,1097199430,2016-08-26 13:51:59.957000+00:00
10000.0,Home improvement,New credit,2118276750,2016-08-26 14:37:34.555000+00:00
10000.0,Home improvement,New credit,1101782393,2016-08-26 14:44:06.820000+00:00
17500.0,Existing loan takeover,New credit,1401968034,2016-08-26 14:44:39.953000+00:00
5000.0,Home improvement,New credit,371760584,2016-08-26 14:51:49.198000+00:00
0.0,Car,New credit,1412762838,2016-08-26 14:58:41.359000+00:00
75000.0,Existing loan takeover,New credit,817804326,2016-08-26 14:59:06.305000+00:00
20000.0,Existing loan takeover,New credit,46821340,2016-08-26 15:01:52.165000+00:00
12000.0,Existing loan takeover,New credit,1773623165,2016-08-26 15:14:11.249000+00:00
25000.0,Home improvement,New credit,2123753772,2016-08-26 15:28:58.288000+00:00
0.0,Unknown,New credit,572940418,2016-08-26 15:50:06.401000+00:00
26000.0,Car,Limit raise,1004573204,2016-08-26 16:03:02.658000+00:00
10000.0,Home improvement,New credit,68069959,2016-08-26 16:12:12.782000+00:00
15000.0,Unknown,New credit,720973336,2016-08-26 16:17:28.232000+00:00
68000.0,"Other, see explanation",New credit,932083099,2016-08-26 16:39:34.138000+00:00
5000.0,Not speficied,New credit,68371585,2016-08-26 16:41:51.316000+00:00
40000.0,Home improvement,New credit,365271199,2016-08-26 17:00:18.653000+00:00
75000.0,"Other, see explanation",New credit,511847282,2016-08-26 17:47:54.511000+00:00
30000.0,Home improvement,New credit,2135984446,2016-08-26 17:56:17.697000+00:00
5000.0,Home improvement,New credit,1211152120,2016-08-26 18:09:30.245000+00:00
35000.0,Car,Limit raise,137496053,2016-08-26 18:13:47.929000+00:00
32000.0,Home improvement,New credit,945320792,2016-08-26 18:13:50.741000+00:00
15000.0,Car,New credit,325914570,2016-08-26 18:16:06.755000+00:00
30000.0,Car,Limit raise,1254506843,2016-08-26 18:17:48.812000+00:00
17500.0,Home improvement,New credit,1433822964,2016-08-26 18:39:50.786000+00:00
30000.0,"Other, see explanation",New credit,562494659,2016-08-26 18:46:30.336000+00:00
9400.0,"Other, see explanation",New credit,1215293683,2016-08-26 18:48:43.043000+00:00
10000.0,Home improvement,New credit,1438469301,2016-08-26 19:12:50.387000+00:00
15000.0,Car,New credit,1389251993,2016-08-26 20:43:08.857000+00:00
10000.0,Home improvement,New credit,708961211,2016-08-26 20:55:38.640000+00:00
16000.0,Car,New credit,365520945,2016-08-26 21:06:01.966000+00:00
15000.0,Car,New credit,293636946,2016-08-26 21:18:13.352000+00:00
5000.0,"Other, see explanation",New credit,540335769,2016-08-26 21:59:04.692000+00:00
25000.0,"Other, see explanation",New credit,1381211592,2016-08-26 22:01:09.657000+00:00
31000.0,Car,New credit,2105844282,2016-08-27 04:45:54.693000+00:00
5000.0,Car,New credit,577440815,2016-08-27 07:50:48.486000+00:00
12500.0,Car,New credit,1232675650,2016-08-27 08:17:35.988000+00:00
7500.0,Home improvement,Limit raise,137308830,2016-08-27 08:43:26.011000+00:00
5000.0,Home improvement,New credit,638406911,2016-08-27 08:56:30.212000+00:00
17500.0,Home improvement,New credit,33741688,2016-08-27 09:15:01.573000+00:00
15000.0,Home improvement,New credit,361779811,2016-08-27 09:33:56.139000+00:00
30000.0,"Other, see explanation",Limit raise,2010921173,2016-08-27 09:39:49.363000+00:00
5000.0,Car,New credit,409817673,2016-08-27 10:14:44.856000+00:00
0.0,Unknown,New credit,347971146,2016-08-27 10:29:05.981000+00:00
25000.0,Extra spending limit,New credit,1619405802,2016-08-27 11:21:50.027000+00:00
10000.0,"Other, see explanation",New credit,140293758,2016-08-27 11:38:41.204000+00:00
15000.0,Home improvement,Limit raise,860729268,2016-08-27 11:52:55.809000+00:00
5000.0,Car,New credit,1163352152,2016-08-27 11:58:46.862000+00:00
0.0,Car,Limit raise,1124552532,2016-08-27 12:05:32.577000+00:00
10000.0,Home improvement,Limit raise,1979878718,2016-08-27 12:12:11.548000+00:00
10000.0,Car,New credit,1347543773,2016-08-27 12:15:57.543000+00:00
0.0,Unknown,New credit,1349767449,2016-08-27 12:49:04.528000+00:00
15000.0,Home improvement,New credit,1735954744,2016-08-27 12:53:13.386000+00:00
15000.0,Car,New credit,1289320651,2016-08-27 13:01:23.719000+00:00
20000.0,Car,New credit,1160628757,2016-08-27 13:26:31.578000+00:00
0.0,Unknown,New credit,714048937,2016-08-27 13:40:18.851000+00:00
13000.0,Car,New credit,574451800,2016-08-27 15:20:53.992000+00:00
15000.0,Car,New credit,140097264,2016-08-27 15:32:09.662000+00:00
6000.0,Home improvement,New credit,74867820,2016-08-27 16:12:50.570000+00:00
10000.0,Car,New credit,506735875,2016-08-27 16:31:33.996000+00:00
7500.0,Car,New credit,834373531,2016-08-27 17:47:17.179000+00:00
15000.0,Car,New credit,1522033603,2016-08-27 18:21:50.429000+00:00
17150.0,Car,New credit,1701335858,2016-08-27 19:01:11.101000+00:00
15000.0,Not speficied,New credit,1882408870,2016-08-27 19:19:00.684000+00:00
6000.0,Car,New credit,112753720,2016-08-27 19:54:39.200000+00:00
9000.0,Car,New credit,1723979616,2016-08-27 19:56:39.410000+00:00
10000.0,Car,New credit,1210438588,2016-08-27 19:59:29.498000+00:00
20000.0,Home improvement,New credit,1854809720,2016-08-27 20:42:52.060000+00:00
5000.0,Home improvement,New credit,1306084558,2016-08-27 22:51:57.661000+00:00
5000.0,Motorcycle,New credit,6748555,2016-08-28 04:49:15.691000+00:00
19000.0,Existing loan takeover,New credit,223448092,2016-08-28 05:12:20.378000+00:00
10000.0,Car,New credit,1352291197,2016-08-28 06:07:08.739000+00:00
10000.0,Extra spending limit,New credit,2040518787,2016-08-28 06:14:35.749000+00:00
5000.0,Tax payments,New credit,108869739,2016-08-28 07:06:03.810000+00:00
5000.0,Car,New credit,649116957,2016-08-28 07:34:59.786000+00:00
15000.0,Existing loan takeover,New credit,98002498,2016-08-28 07:52:44.987000+00:00
25000.0,Not speficied,New credit,965781874,2016-08-28 07:58:48.995000+00:00
25000.0,"Other, see explanation",New credit,1180553525,2016-08-28 08:07:23.646000+00:00
30000.0,Not speficied,New credit,1871334144,2016-08-28 08:59:15.166000+00:00
9000.0,Car,New credit,1124781985,2016-08-28 09:07:04.671000+00:00
15000.0,"Other, see explanation",New credit,211056567,2016-08-28 09:21:05.792000+00:00
15000.0,Home improvement,New credit,1870536747,2016-08-28 09:33:08.088000+00:00
5000.0,Home improvement,New credit,1681111593,2016-08-28 09:44:09.210000+00:00
6000.0,Car,New credit,774882106,2016-08-28 09:56:34.368000+00:00
30000.0,Existing loan takeover,New credit,1087708979,2016-08-28 10:39:36.537000+00:00
20000.0,Existing loan takeover,New credit,984330666,2016-08-28 11:19:53.243000+00:00
7000.0,Car,New credit,363059077,2016-08-28 11:32:45.885000+00:00
11000.0,Home improvement,New credit,462427556,2016-08-28 11:55:01.189000+00:00
15000.0,Car,New credit,40074824,2016-08-28 12:54:28.990000+00:00
5000.0,Home improvement,New credit,470129222,2016-08-28 13:14:49.978000+00:00
30000.0,Remaining debt home,New credit,246889043,2016-08-28 13:22:12.653000+00:00
6000.0,Car,New credit,1472239801,2016-08-28 13:22:31.027000+00:00
6500.0,Existing loan takeover,New credit,1984835147,2016-08-28 13:52:09.381000+00:00
27500.0,Home improvement,New credit,1129687959,2016-08-28 13:52:45.689000+00:00
40000.0,Existing loan takeover,New credit,1877861285,2016-08-28 13:56:26.003000+00:00
35000.0,Remaining debt home,New credit,1228547579,2016-08-28 14:17:56.738000+00:00
15000.0,Car,New credit,1063923348,2016-08-28 14:28:20.971000+00:00
5000.0,Home improvement,New credit,18655268,2016-08-28 15:19:44.251000+00:00
65000.0,"Other, see explanation",New credit,1197758803,2016-08-28 15:23:43.134000+00:00
15000.0,Home improvement,New credit,1203079611,2016-08-28 16:13:16.058000+00:00
7000.0,Not speficied,New credit,1040604584,2016-08-28 16:44:43.163000+00:00
10000.0,Car,New credit,197488628,2016-08-28 17:07:41.980000+00:00
17500.0,Home improvement,New credit,542785925,2016-08-28 17:51:15.039000+00:00
10000.0,Home improvement,New credit,884274551,2016-08-28 18:43:26.950000+00:00
10000.0,Car,New credit,897705279,2016-08-28 18:54:46.672000+00:00
25000.0,Car,New credit,159425596,2016-08-28 18:58:59.152000+00:00
5000.0,Home improvement,New credit,1980562800,2016-08-28 19:35:37.745000+00:00
5000.0,Existing loan takeover,New credit,866301279,2016-08-28 20:09:17.119000+00:00
15000.0,Caravan / Camper,New credit,1388384713,2016-08-28 20:34:34.837000+00:00
25000.0,Car,New credit,1715862186,2016-08-28 20:55:51.345000+00:00
30000.0,Home improvement,New credit,1496406596,2016-08-28 21:21:20.259000+00:00
6000.0,Home improvement,New credit,211519316,2016-08-28 21:29:52.212000+00:00
20000.0,Existing loan takeover,New credit,1285192268,2016-08-28 23:25:36.415000+00:00
8000.0,Home improvement,New credit,1062351159,2016-08-28 23:46:16.541000+00:00
5000.0,Car,New credit,1637171414,2016-08-29 06:58:53.633000+00:00
0.0,Unknown,Limit raise,545953547,2016-08-29 07:03:27.818000+00:00
73000.0,Not speficied,New credit,735297648,2016-08-29 07:05:07.438000+00:00
7000.0,Car,New credit,153741460,2016-08-29 07:06:54.599000+00:00
38000.0,"Other, see explanation",Limit raise,22120112,2016-08-29 07:17:12.146000+00:00
5000.0,Home improvement,New credit,774280556,2016-08-29 07:17:31.781000+00:00
5000.0,Car,New credit,724478163,2016-08-29 07:17:53.817000+00:00
10000.0,Car,New credit,71938863,2016-08-29 07:18:50.638000+00:00
15000.0,Home improvement,New credit,1583568442,2016-08-29 07:28:15.593000+00:00
15000.0,Motorcycle,New credit,1110178163,2016-08-29 07:30:10.703000+00:00
18000.0,Caravan / Camper,New credit,28181572,2016-08-29 07:58:56.968000+00:00
17000.0,Car,New credit,351213512,2016-08-29 08:06:47.825000+00:00
25000.0,Extra spending limit,Limit raise,916799923,2016-08-29 08:12:11.284000+00:00
22000.0,"Other, see explanation",New credit,1037036263,2016-08-29 08:13:14.576000+00:00
33000.0,Car,New credit,2118729783,2016-08-29 08:20:39.263000+00:00
0.0,Car,New credit,629086442,2016-08-29 08:23:22.450000+00:00
20000.0,"Other, see explanation",New credit,131798866,2016-08-29 08:28:36.483000+00:00
0.0,"Other, see explanation",Limit raise,1768638676,2016-08-29 08:37:53.137000+00:00
5000.0,Car,New credit,1410637717,2016-08-29 08:40:23.388000+00:00
44800.0,Existing loan takeover,New credit,1322261455,2016-08-29 08:44:02.298000+00:00
17250.0,Home improvement,New credit,1700302939,2016-08-29 08:49:30.250000+00:00
27000.0,Car,New credit,870359052,2016-08-29 08:51:06.763000+00:00
15500.0,Existing loan takeover,New credit,1023419627,2016-08-29 09:18:10.087000+00:00
12000.0,Car,New credit,1455226092,2016-08-29 09:29:53.755000+00:00
22000.0,Car,Limit raise,661305884,2016-08-29 09:41:21.059000+00:00
15000.0,"Other, see explanation",New credit,1887153866,2016-08-29 09:45:53.195000+00:00
20000.0,Home improvement,New credit,1517991045,2016-08-29 09:55:30.768000+00:00
5000.0,Home improvement,New credit,1542575929,2016-08-29 09:59:11.450000+00:00
15000.0,Existing loan takeover,New credit,16950765,2016-08-29 10:03:08.687000+00:00
15000.0,Extra spending limit,Limit raise,806612966,2016-08-29 10:08:43.425000+00:00
15000.0,Existing loan takeover,New credit,558602093,2016-08-29 10:09:10.824000+00:00
10000.0,Existing loan takeover,New credit,46542449,2016-08-29 10:14:59.149000+00:00
10000.0,Home improvement,New credit,342809290,2016-08-29 10:18:33.438000+00:00
0.0,Home improvement,New credit,704862376,2016-08-29 10:20:06.374000+00:00
11600.0,Extra spending limit,New credit,124648733,2016-08-29 10:21:29.492000+00:00
15000.0,"Other, see explanation",New credit,739983357,2016-08-29 10:28:08.936000+00:00
65000.0,Existing loan takeover,New credit,692846616,2016-08-29 10:29:16.958000+00:00
6000.0,Car,New credit,1697023338,2016-08-29 10:36:41.974000+00:00
45000.0,Not speficied,Limit raise,1515879736,2016-08-29 10:39:28.336000+00:00
7500.0,"Other, see explanation",New credit,1074267896,2016-08-29 10:40:58.538000+00:00
25000.0,Home improvement,Limit raise,1388823629,2016-08-29 10:43:50.177000+00:00
15250.0,Home improvement,New credit,290250917,2016-08-29 10:55:40.058000+00:00
11000.0,Car,New credit,1180903333,2016-08-29 10:57:37.649000+00:00
5000.0,Home improvement,New credit,1218878331,2016-08-29 11:10:38.148000+00:00
5000.0,Existing loan takeover,New credit,1399913342,2016-08-29 11:19:18.931000+00:00
6000.0,Car,New credit,563321021,2016-08-29 11:33:24.053000+00:00
5000.0,Car,New credit,374069302,2016-08-29 11:33:33.260000+00:00
6000.0,Car,New credit,1535775445,2016-08-29 11:35:28.420000+00:00
10000.0,Home improvement,New credit,598384246,2016-08-29 12:02:00.933000+00:00
75000.0,Home improvement,New credit,1053583470,2016-08-29 12:18:02.622000+00:00
25000.0,Car,New credit,1482996122,2016-08-29 12:23:14.197000+00:00
38500.0,Existing loan takeover,New credit,1586036107,2016-08-29 12:24:33.574000+00:00
7500.0,Car,New credit,1775391833,2016-08-29 12:24:57.888000+00:00
5000.0,Car,New credit,1272057571,2016-08-29 12:25:33.888000+00:00
10000.0,"Other, see explanation",New credit,1443666620,2016-08-29 12:28:03.999000+00:00
22000.0,Car,Limit raise,795154362,2016-08-29 12:38:53.541000+00:00
32500.0,Home improvement,Limit raise,1490326264,2016-08-29 12:41:12.031000+00:00
0.0,Unknown,New credit,1874210121,2016-08-29 12:51:31.029000+00:00
10000.0,Boat,New credit,1552793568,2016-08-29 13:08:14.045000+00:00
17000.0,Existing loan takeover,New credit,875888009,2016-08-29 13:10:14.783000+00:00
10800.0,Existing loan takeover,New credit,1911120920,2016-08-29 13:13:40.107000+00:00
30000.0,"Other, see explanation",New credit,316251328,2016-08-29 13:15:02.687000+00:00
30000.0,Car,Limit raise,1270643496,2016-08-29 13:31:41.419000+00:00
0.0,Home improvement,New credit,1304924988,2016-08-29 13:35:29.706000+00:00
0.0,Unknown,New credit,1774170527,2016-08-29 13:43:43.058000+00:00
10000.0,"Other, see explanation",Limit raise,737780300,2016-08-29 13:49:08.344000+00:00
5000.0,Car,New credit,1036210171,2016-08-29 13:51:54.648000+00:00
26300.0,Existing loan takeover,New credit,694806355,2016-08-29 13:52:24.114000+00:00
7000.0,Boat,New credit,1072307361,2016-08-29 13:59:31.253000+00:00
10000.0,Car,New credit,1878829874,2016-08-29 13:59:52.571000+00:00
10000.0,Car,New credit,372953923,2016-08-29 13:59:58.517000+00:00
12500.0,"Other, see explanation",Limit raise,1447372587,2016-08-29 14:02:58.212000+00:00
25000.0,Existing loan takeover,New credit,1199492830,2016-08-29 14:18:31.171000+00:00
8000.0,Existing loan takeover,Limit raise,1466974461,2016-08-29 14:25:47.002000+00:00
7500.0,Car,New credit,1049543567,2016-08-29 14:26:09.064000+00:00
17000.0,"Other, see explanation",Limit raise,766842272,2016-08-29 14:31:30.335000+00:00
0.0,Unknown,New credit,2096251745,2016-08-29 14:36:29.210000+00:00
20000.0,Extra spending limit,Limit raise,1847339956,2016-08-29 14:37:15.814000+00:00
0.0,Car,New credit,201230314,2016-08-29 14:57:37.854000+00:00
12000.0,Car,New credit,20140969,2016-08-29 15:03:51.647000+00:00
0.0,Unknown,New credit,1327475623,2016-08-29 15:24:29.319000+00:00
6000.0,"Other, see explanation",New credit,1646116338,2016-08-29 15:26:28.095000+00:00
0.0,Unknown,New credit,1115683200,2016-08-29 15:38:26.712000+00:00
20000.0,Car,Limit raise,639917037,2016-08-29 15:53:24.678000+00:00
25000.0,Home improvement,New credit,1903620688,2016-08-29 15:58:42.047000+00:00
26100.0,Existing loan takeover,New credit,1721990230,2016-08-29 15:59:21.423000+00:00
20000.0,"Other, see explanation",Limit raise,1737740215,2016-08-29 16:01:00.190000+00:00
32500.0,Existing loan takeover,New credit,2087853077,2016-08-29 16:01:15.825000+00:00
5000.0,Home improvement,New credit,1116424913,2016-08-29 16:06:17.965000+00:00
5000.0,Car,New credit,1617405751,2016-08-29 16:08:32.549000+00:00
12000.0,Car,New credit,946894571,2016-08-29 16:17:12.820000+00:00
5000.0,Home improvement,New credit,2042711538,2016-08-29 16:25:27.197000+00:00
10000.0,Car,New credit,394310355,2016-08-29 16:49:56.198000+00:00
13000.0,Existing loan takeover,New credit,1341454810,2016-08-29 17:00:54.550000+00:00
52500.0,Existing loan takeover,New credit,333156641,2016-08-29 17:16:20.105000+00:00
0.0,Unknown,New credit,598140254,2016-08-29 17:17:08.543000+00:00
15000.0,Car,New credit,709731267,2016-08-29 17:33:16.615000+00:00
28300.0,Home improvement,New credit,331963116,2016-08-29 17:39:34.142000+00:00
65000.0,Existing loan takeover,New credit,1327649595,2016-08-29 17:41:59.410000+00:00
6000.0,Car,New credit,2098987392,2016-08-29 17:55:20.609000+00:00
0.0,Existing loan takeover,New credit,245473842,2016-08-29 18:22:50.801000+00:00
25000.0,"Other, see explanation",New credit,2034111299,2016-08-29 18:30:44.392000+00:00
30000.0,Home improvement,Limit raise,1604080572,2016-08-29 18:36:38.100000+00:00
25000.0,Home improvement,Limit raise,959459897,2016-08-29 18:40:32.840000+00:00
15000.0,Car,Limit raise,960146811,2016-08-29 18:55:47.525000+00:00
5000.0,Home improvement,New credit,347235748,2016-08-29 18:55:50.230000+00:00
25000.0,Home improvement,Limit raise,541220340,2016-08-29 18:59:03.379000+00:00
75000.0,Existing loan takeover,New credit,328004739,2016-08-29 19:09:12.703000+00:00
9000.0,Car,New credit,321639988,2016-08-29 19:09:55.283000+00:00
5000.0,Car,New credit,1409315053,2016-08-29 19:38:34.756000+00:00
5000.0,Home improvement,New credit,509444637,2016-08-29 19:54:23.584000+00:00
10500.0,Car,New credit,888744527,2016-08-29 19:57:36.128000+00:00
5000.0,Not speficied,New credit,1747330652,2016-08-29 20:03:23.636000+00:00
25000.0,Caravan / Camper,New credit,1566117932,2016-08-29 20:10:20.298000+00:00
32500.0,Existing loan takeover,New credit,1801693502,2016-08-29 21:00:42.257000+00:00
5000.0,Car,New credit,1706162886,2016-08-29 21:24:48.703000+00:00
5000.0,Car,New credit,1135235117,2016-08-29 22:35:35.596000+00:00
15000.0,Existing loan takeover,New credit,1346181465,2016-08-29 23:55:02.716000+00:00
5000.0,Not speficied,New credit,444110212,2016-08-30 02:00:37.995000+00:00
6000.0,Car,New credit,1197494610,2016-08-30 05:25:05.605000+00:00
10000.0,Car,New credit,566384000,2016-08-30 05:59:55.178000+00:00
25000.0,Car,New credit,2091253135,2016-08-30 06:26:53.606000+00:00
10000.0,Not speficied,Limit raise,412624923,2016-08-30 06:41:07.310000+00:00
40000.0,Home improvement,Limit raise,669700262,2016-08-30 06:42:07.171000+00:00
5000.0,Extra spending limit,New credit,484287260,2016-08-30 07:25:39.939000+00:00
30000.0,Existing loan takeover,Limit raise,303497790,2016-08-30 07:40:51.306000+00:00
18000.0,Car,New credit,2069965121,2016-08-30 07:41:11.892000+00:00
0.0,Home improvement,Limit raise,1492898109,2016-08-30 07:43:51.326000+00:00
9500.0,Car,New credit,1942978029,2016-08-30 07:58:00.349000+00:00
30000.0,Home improvement,Limit raise,1461344628,2016-08-30 07:59:23.790000+00:00
15000.0,Car,New credit,1136724274,2016-08-30 08:12:45.483000+00:00
6000.0,"Other, see explanation",Limit raise,1460891278,2016-08-30 08:33:42.533000+00:00
10000.0,Home improvement,New credit,828932178,2016-08-30 08:39:53.695000+00:00
0.0,Unknown,New credit,509361227,2016-08-30 08:42:52.237000+00:00
0.0,Unknown,New credit,414518017,2016-08-30 08:51:47.510000+00:00
10000.0,Existing loan takeover,New credit,668556154,2016-08-30 09:02:16.057000+00:00
20000.0,Home improvement,New credit,487342216,2016-08-30 09:03:03.908000+00:00
